"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"589",21,"naoto","hakamada","JPN",10.65,NA,FALSE,FALSE,FALSE,FALSE,"M","908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",1,"libor","hroza","CZE",5.82,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2,"danyil","boldyrev","UKR",5.94,NA,FALSE,FALSE,FALSE,TRUE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",3,"qixin","zhong","CHN",6.17,5.95,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",4,"marcin","dzienski","POL",6.17,6.05,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",5,"amir","maimuratov","KAZ",6.21,6.17,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",6,"guillaume","moro","FRA",6.27,6.99,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",7,"stanislav","kokorin","RUS",6.3,7.01,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",8,"aleksandr","shilov","RUS",6.37,7.05,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",9,"dmitrii","timofeev","RUS",6.34,6.16,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",10,"quentin","nambot","FRA",6.42,6.41,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",11,"alessandro","santoni","ITA",6.61,6.49,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",12,"yaroslav","gontaryk","UKR",6.53,6.73,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",13,"arsenii","shevchenko","RUS",6.57,6.75,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",14,"aleksandr","shikov","RUS",6.36,10.42,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",15,"bassa","mawem","FRA",6.21,NA,FALSE,FALSE,FALSE,TRUE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",16,"anton","poliakov","RUS",6.46,NA,FALSE,FALSE,FALSE,TRUE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",17,"vladislav","deulin","RUS",6.62,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",18,"robert","stewart-patterson","CAN",6.63,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",19,"evgenii","vaitsekhovskii","RUS",6.67,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",20,"jedrzej","komosinski","POL",6.68,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",21,"ludovico","fossali","ITA",6.93,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",22,"rafal","halasa","POL",6.99,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",23,"stanislao","zama","ITA",7.11,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",24,"josue","manosalvas","ECU",7.15,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",25,"leonardo","gontero","ITA",7.21,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",25,"thomas","pitzel","USA",7.21,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",27,"michal","lewicki","POL",7.33,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",28,"isaac","estevez","ECU",7.73,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",29,"danny","valencia","ECU",7.91,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",30,"jungju","kim","KOR",8,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",31,"maksim","diachkov","RUS",8.33,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",32,"marek","wojcik","POL",8.7,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",33,"sean","mccoll","CAN",8.71,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",34,"francis","bilodeau","CAN",8.84,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",35,"tommaso","pasqua","ITA",9.61,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",36,"petr","burian","CZE",9.71,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",37,"stefano","ghisolfi","ITA",9.97,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",38,"jakob","schubert","AUT",11.67,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",39,"keiichiro","korenaga","JPN",11.99,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",40,"ramel","rahimkhanov","AZE",12.46,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",41,"javier","cano blazquez","ESP",16.18,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",42,"jonatan","flor vazquez","ESP",18.15,NA,FALSE,FALSE,FALSE,FALSE,"M","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",1,"qixin","zhong","CHN",6.2,5.79,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2,"danyil","boldyrev","UKR",5.89,6.72,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",3,"reza","alipour shenazandifard","IRI",6.24,6.02,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",4,"stanislav","kokorin","RUS",6.38,6.15,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",5,"libor","hroza","CZE",6.23,6.34,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",6,"bassa","mawem","FRA",6.35,8.22,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",7,"quentin","nambot","FRA",6.64,8.42,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",8,"marcin","dzienski","POL",6.13,9.14,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",9,"amir","maimuratov","KAZ",6.76,6.32,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",10,"jedrzej","komosinski","POL",6.67,6.44,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",11,"aleksandr","shilov","RUS",6.9,6.63,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",12,"evgenii","vaitsekhovskii","RUS",6.73,6.68,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",13,"sergei","luzhetskii","RUS",7.25,7.29,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",14,"leonardo","gontero","ITA",7,7.63,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",15,"robert","stewart-patterson","CAN",6.87,7.84,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",16,"zhiyong","ou","CHN",7.11,NA,FALSE,FALSE,TRUE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",17,"rishat","khaibullin","KAZ",7.29,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",18,"sungjoon","chae","KOR",7.49,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",19,"hyunjae","kim","KOR",7.5,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",20,"penghui","lin","CHN",7.53,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",21,"tomasz","sordyl","POL",8.13,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",22,"kanat","egizbayev","KAZ",8.25,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",23,"jungju","kim","KOR",8.36,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",24,"chi-fung","au","HKG",9.35,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",25,"jekyoung","hyun","KOR",10.72,NA,FALSE,FALSE,FALSE,FALSE,"M","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",1,"qixin","zhong","CHN",6.19,5.81,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2,"danyil","boldyrev","UKR",6.21,6.56,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",3,"libor","hroza","CZE",5.61,5.85,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",4,"bassa","mawem","FRA",6.21,NA,FALSE,FALSE,TRUE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",5,"marcin","dzienski","POL",6.32,6.02,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",6,"aleksandr","shilov","RUS",6.48,6.2,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",7,"reza","alipour shenazandifard","IRI",6.24,6.3,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",8,"amir","maimuratov","KAZ",6.33,6.53,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",9,"zhiyong","ou","CHN",6.83,6.67,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",10,"quentin","nambot","FRA",6.76,6.69,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",11,"robert","stewart-patterson","CAN",6.69,6.76,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",12,"stanislav","kokorin","RUS",7.12,6.9,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",13,"penghui","lin","CHN",6.64,7.02,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",14,"jedrzej","komosinski","POL",6.69,7.09,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",15,"sergei","luzhetskii","RUS",7.13,7.96,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",16,"evgenii","vaitsekhovskii","RUS",6.37,8.36,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",17,"rishat","khaibullin","KAZ",7.2,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",18,"sungjoon","chae","KOR",7.58,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",19,"tomasz","sordyl","POL",7.75,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",20,"hyunjae","kim","KOR",7.82,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",21,"jungju","kim","KOR",8.13,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",22,"ryan","yeo xu hong","SGP",8.2,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",23,"jekyoung","hyun","KOR",8.3,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",24,"sean","mccoll","CAN",8.41,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",25,"kanat","egizbayev","KAZ",8.63,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",26,"daehyeon","kwon","KOR",8.73,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",27,"chi-fung","au","HKG",9.61,NA,FALSE,FALSE,FALSE,FALSE,"M","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",1,"qixin","zhong","CHN",6.37,6.26,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2,"marcin","dzienski","POL",6.48,7.01,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",3,"bassa","mawem","FRA",6.13,6.05,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",4,"arsenii","shevchenko","RUS",6.68,6.35,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",5,"aleksandr","shilov","RUS",6.55,6.97,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",6,"jedrzej","komosinski","POL",6.44,7.19,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",7,"sean","mccoll","CAN",8.11,8.29,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",8,"john","brosler","USA",7.04,NA,FALSE,FALSE,TRUE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",9,"guillaume","moro","FRA",7.27,7.24,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",10,"max","hammer","USA",7.47,7.41,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",11,"tristen","gosselin","CAN",7.9,8.02,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",12,"francis","bilodeau","CAN",8.04,8.02,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",13,"libor","hroza","CZE",5.83,NA,FALSE,FALSE,FALSE,TRUE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",14,"quentin","nambot","FRA",6.61,NA,FALSE,FALSE,TRUE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",15,"robert","stewart-patterson","CAN",6.66,NA,FALSE,FALSE,TRUE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",16,"leonardo","gontero","ITA",7.34,NA,FALSE,FALSE,TRUE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",17,"aaron","di lallo","CAN",8.43,NA,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",18,"magnus","einarsson","CAN",8.65,NA,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",19,"jake","forsyth","CAN",8.76,NA,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",20,"kiefer","van den bosch","CAN",10.21,NA,FALSE,FALSE,FALSE,FALSE,"M","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",1,"stanislav","kokorin","RUS",6.44,6,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2,"bassa","mawem","FRA",6.08,6.01,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",3,"qixin","zhong","CHN",6.2,6.2,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",4,"vladislav","deulin","RUS",6.39,6.36,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",5,"danyil","boldyrev","UKR",6.41,6.22,FALSE,FALSE,FALSE,FALSE,"M","1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
